State Code,County Code,Site Number,Latitude,Longitude,Site Established Date,Site Closed Date,Address,Zip Code,State Name,County Name,City Name
47,125,1005,36.507307,-87.554457,1/1/73,12/31/77,9.9 MI NE OF CUMBERLAND POWER PLANT,37191,Tennessee,Montgomery,Not in a City
47,125,1006,36.487864,-87.602793,1/1/74,12/31/77,8.1 MI NNE OF CUMBERLAND,37079,Tennessee,Montgomery,Not in a City
47,125,1007,36.469808,-87.592792,1/1/74,12/31/77,6.3 MI NNE OF CUMBERLAND STEAM PLANT,37191,Tennessee,Montgomery,Not in a City
47,125,1008,36.625879,-87.222226,1/1/81,,"HWY 79 3MI N OF I-24,1MI NNE HAMPTON STA",,Tennessee,Montgomery,Not in a city
47,125,1009,36.514627,-87.328041,5/4/97,,"1514 E. Thompkins Ln , Clarksville TN  37043",37043,Tennessee,Montgomery,Clarksville
47,125,1010,36.625,-87.169167,4/1/00,,"4667 GUTHRIE ROAD, CLARKSVILLE, TN",,Tennessee,Montgomery,Not in a city
47,125,1011,36.53781,-87.327778,5/1/08,,"Austin Peay Campus; Morgan Brother Soccer Field, Drane St   Clarksville, TN 37044",37043,Tennessee,Montgomery,Not in a City
47,125,1012,36.638454,-87.239843,6/10/13,,1000 Solar Way Clarksville TN  37040,37040,Tennessee,Montgomery,Not in a City
47,125,2001,36.611411,-87.384666,4/2/19,,1200 West Creek Coyote Trail,37042,Tennessee,Montgomery,Clarksville
47,127,101,35.289524,-86.367214,2/1/91,,JACK DANIEL STA#1 HWY 55 & SLOP HILL RD,,Tennessee,Moore,Not in a city
47,127,102,35.277858,-86.364159,2/1/91,,JACK DANIEL STA#2 TANYARD HILL ROAD,,Tennessee,Moore,Not in a city
47,129,1,35.988131,-84.54438,1/1/74,12/31/82,6.4 MI NNW OF KINGSTON POWER PLANT,,Tennessee,Morgan,Not in a city
47,129,2,36.027871,-84.569087,1/1/73,12/31/77,26 MI W OF BULL RUN POWER PLANT,37829,Tennessee,Morgan,Not in a City
47,129,3,36.160369,-84.586032,1/1/73,12/31/77,28 MI WNW OF BULL RUN POWER PLANT,37770,Tennessee,Morgan,Not in a City
47,129,4,35.98815,-84.544364,1/1/73,12/31/76,22 MI W OF BULL RUN POWER PLANT,37748,Tennessee,Morgan,Not in a City
47,129,5,36.061744,-84.489379,11/17/88,,TVA KINGSTON 14   1.3 M N 9 E FROM KIF,,Tennessee,Morgan,Not in a city
47,131,1,36.422286,-89.055621,1/1/71,1/1/83,KIWANIS KIDDY PARK,,Tennessee,Obion,Union City
47,131,2,36.423397,-89.056454,2/1/79,1/31/88, ROOF OF CITY HALL BLDG IN UNION CITY,,Tennessee,Obion,Union City
47,131,3,36.504167,-89.001389,3/1/01,,4977 STATE LINE ROAD,,Tennessee,Obion,Union City
47,131,4,36.345181,-89.319208,3/1/03,,"4575 W HIGHWAY 21, HORNBEAK, TN",,Tennessee,Obion,Not in a city
47,135,1,35.736211,-87.806965,1/1/73,12/31/77,45.7 MI S OF CUMBERLAND POWER PLANT,37097,Tennessee,Perry,Lobelville
47,135,2,35.745378,-87.807799,1/1/73,12/31/76,45.5 MI S OF CUMBERLAND STEAM PLANT,37097,Tennessee,Perry,Lobelville
47,139,1,34.989247,-84.370479,1/1/72,12/31/81,CITY HALL (COPPERHILL),,Tennessee,Polk,Not in a city
47,139,2,35.202888,-84.339358,1/1/73,12/31/77,57 MILES S OF BULL RUN POWER PLANT,37385,Tennessee,Polk,Not in a City
47,139,3,35.02619,-84.384646,1/1/73,,COPPER BASIN HOSP.,,Tennessee,Polk,Not in a city
47,139,4,35.012024,-84.376867,1/1/76,12/31/80,GOC POST,,Tennessee,Polk,Not in a city
47,139,5,35.017302,-84.345478,1/1/74,12/31/95,MARTIN CAMPBELL AIRPORT,,Tennessee,Polk,Not in a city
47,139,6,34.991191,-84.368812,1/1/81,,COPPERHILL ELEM ON HIGHLAND AVE,,Tennessee,Polk,Not in a city
47,139,7,34.988413,-84.37159,2/14/94,,SOUTH HIGHLAND ST AT OCOEE_RIVER,,Tennessee,Polk,Not in a city
47,139,8,34.995833,-84.368333,7/18/95,,"OLD C-C CAMP RD, NEWTOWN WATER TANK HILL",,Tennessee,Polk,Not in a city
47,139,9,34.989722,-84.383889,7/18/95,,"CHILL SEWER PLANT RD, RADIO STATION HILL",,Tennessee,Polk,Not in a city
47,139,10,34.998889,-84.376389,3/1/96,,MET STATION ON BIT MANUFACTURING PROP.,,Tennessee,Polk,Not in a city
47,141,1,36.173672,-85.50942,12/25/98,,155 WEST 8TH STREET,,Tennessee,Putnam,Cookeville
47,141,2,36.160061,-85.493031,1/1/72,12/31/82,COOKEVILLE RESCUE SQUAD,,Tennessee,Putnam,Cookeville
47,141,3,36.174535,-85.507171,1/1/73,12/31/79,TENN TECH MAINTENANCE BUILDING,38501,Tennessee,Putnam,Cookeville
47,141,4,36.20515,-85.39975,1/1/95,,"1382 BENSON ROAD, COOKEVILLE, TN",38506,Tennessee,Putnam,Not in a City
47,141,5,36.185702,-85.492107,8/15/06,,630 EAST 20TH STREET Cookeville TN   38501,38501,Tennessee,Putnam,Cookeville
47,143,1,35.61785,-84.791055,1/1/73,12/31/84,0.7 MI NW OF WATTS BAR POWER PLANT,,Tennessee,Rhea,Not in a city
47,143,2,35.673157,-84.875486,1/1/73,12/31/77,47 MI WSW OF BULL RUN POWER PLANT,37381,Tennessee,Rhea,Not in a City
47,143,3,35.595935,-84.793817,1/1/74,12/31/78,0.5 MI SSW OF WATTS BAR NUCLEAR PLT SITE,37381,Tennessee,Rhea,Not in a City
47,143,6,35.595935,-84.793817,1/1/73,12/31/78,0.5 MI SSW OF WATTS BAR NUCLEAR PLT SITE,37381,Tennessee,Rhea,Not in a City
47,145,1,35.880096,-84.506308,1/1/58,12/31/79,1.5 MI. SSE OF KINGSTON POWER PLANT,37763,Tennessee,Roane,Kingston
47,145,2,35.936464,-84.547992,1/1/72,12/31/81,BTWN CITY MUN BLDG & OLD LIBRARY,,Tennessee,Roane,Harriman
47,145,3,35.935353,-84.555492,5/1/78,9/30/84,923 CARTER AVE NW NEAR MARGRAVE DR,,Tennessee,Roane,Harriman
47,145,4,35.939078,-84.542802,1/1/80,,HARRIMAN HIGH  1002 N. ROAN ST Harriman TN  37748,37748,Tennessee,Roane,Harriman
47,145,6,35.87454,-84.51603,6/1/75,12/31/79,FIRST & LOVELESS STS,37763,Tennessee,Roane,Kingston
47,145,8,35.878965,-84.461598,1/1/74,5/6/88,TVA KINGSTON 12 _3.3 MI WSW KINGSTON FP,,Tennessee,Roane,Not in a city
47,145,9,35.947297,-84.522157,1/1/76,,TVA KINGSTON #8,,Tennessee,Roane,Rockwood
47,145,10,35.880908,-84.538268,1/1/76,12/31/82,6.6 MI SW OF KINGSTON STEAM PLANT,,Tennessee,Roane,Not in a city
47,145,11,35.904797,-84.565214,1/1/76,12/31/82,2.6 MI W OF KINGSTON STEAM PLANT,,Tennessee,Roane,Not in a city
47,145,13,35.878965,-84.461598,1/1/76,12/31/82,3.4MI ESE OF KINGSTON STEAM PLANT,,Tennessee,Roane,Not in a city
47,145,14,35.897596,-84.512141,1/1/75,12/31/78,0.4 MI E OF KINGSTON STEAM PLANT,37748,Tennessee,Roane,Not in a City
47,145,16,35.924519,-84.540768,3/16/77,5/16/88,TVA KINGSTON 11__2.2 MI NW KINGSTON FP,,Tennessee,Roane,Not in a city
47,145,17,35.897596,-84.512141,4/14/75,12/31/75,KINGSTON TN 37763,37748,Tennessee,Roane,Not in a City
47,145,102,35.866208,-84.692424,6/21/76,12/31/79,CHAMBERLAND AVE AT W.RATHBURN ST.,37854,Tennessee,Roane,Rockwood
47,145,103,35.868153,-84.698258,1/1/86,,R.CARBON CLYMERSVILLE RD & BALDWIN,37854,Tennessee,Roane,Rockwood
47,145,104,35.873152,-84.689646,1/1/86,,R.CARBON HEWITT AVE. HIGH SHCOOL,37854,Tennessee,Roane,Rockwood
47,145,105,35.870351,-84.695218,3/1/86,,R.CARBON PLANT SITE W.BALDWIN BLACKHOUSE,,Tennessee,Roane,Rockwood
47,145,1001,35.916761,-84.503624,1/1/58,12/31/14,"199 Lake Shore Rd, Kingston TN  37763",37748,Tennessee,Roane,Not in a City
47,145,1002,35.882575,-84.505766,1/1/73,12/31/83,SEWAGE TREATMENT STATION,,Tennessee,Roane,Kingston
47,145,1003,35.883131,-84.504655,3/2/73,5/5/88,TVA KINGSTON 6   1.3 MI SE KINGSTON FP,,Tennessee,Roane,Kingston
47,145,1005,35.933408,-84.546047,1/1/73,12/31/82,2.9 MI NNW OF KINGSTON STEAM PLANT,,Tennessee,Roane,Not in a city
47,145,1006,35.873985,-84.574643,1/1/73,12/31/75,3.6 MI WSW OF KINGSTON STEAM PLANT,37748,Tennessee,Roane,Midtown
47,145,1007,35.868889,-84.698056,4/17/78,,"ROUTE 1, ROCKWOOD",,Tennessee,Roane,Rockwood
47,145,1008,35.87674,-84.67744,8/13/79,12/31/88,710 CHAMBERLAIN AVE. AT SWIMMING POOL,,Tennessee,Roane,Rockwood
47,145,1009,35.875073,-84.692996,1/1/81,,"SOUTH ROCKWOOD ST,S.TRINITY & S.HEWITT",,Tennessee,Roane,Rockwood
47,145,1010,35.875929,-84.692702,4/11/78,12/31/79,ROCKWOOD AVE & DUNLOP ST.,37854,Tennessee,Roane,Rockwood
47,145,1020,35.885,-84.375278,3/19/99,,"1500 BEAR CREEK ROAD, OAK RIDGE, TN",,Tennessee,Roane,Oak Ridge
47,145,2002,35.86093,-84.603533,1/1/73,12/31/77,27 MI WSW OF BULL RUN POWER PLANT,37748,Tennessee,Roane,Not in a City
47,145,2003,35.959817,-84.417138,1/1/73,12/31/77,14 MI WSW OF BULL RUN POWER PLANT,37748,Tennessee,Roane,Not in a City
47,145,2004,35.931187,-84.473265,1/1/73,12/31/82,3.4 MI NE OF KINGSTON STEAM PLANT,,Tennessee,Roane,Not in a city
47,145,2005,35.861462,-84.704385,1/1/79,12/31/83,CYLMERSVILLE RD DIR REDUCTION PLANT,,Tennessee,Roane,Rockwood
47,145,2006,35.86424,-84.686607,11/14/77,12/31/86,"118 SOUTH KINGSTON AVE, FIRE STAT. #2",,Tennessee,Roane,Rockwood
47,145,3001,35.9049,-84.51157,12/29/08,,"714 Swan Pond Road, Harriman, TN 37748",37748,Tennessee,Roane,Not in a City
47,145,3002,35.863406,-84.688829,1/1/72,12/31/88,PUBLIC LIBRARY HWY 70,,Tennessee,Roane,Rockwood
47,145,3003,35.87924,-84.671884,4/21/77,12/31/80,210 TEDDER ST.,,Tennessee,Roane,Rockwood
47,145,3004,35.873129,-84.69244,4/21/77,12/31/83,NATIONAL GUARD ARMORY AT ROCKWOOD STREET,,Tennessee,Roane,Rockwood
47,145,3005,35.902566,-84.524061,1/1/09,,"1025 Swan Pond Road, Harriman, TN 37748",37748,Tennessee,Roane,Not in a City
47,145,3006,35.918102,-84.511151,1/1/09,,"130 Birkshire Road, Harriman, TN 37748",37748,Tennessee,Roane,Not in a City
47,145,3008,35.907121,-84.49709,1/1/09,,"540 Emory River Road, Harriman, TN 37748",37748,Tennessee,Roane,Kingston
47,145,3009,35.889824,-84.51713,1/1/09,,"304 Windswept Lane, Kingston, TN 37763",37763,Tennessee,Roane,Kingston
47,145,3013,35.9255,-84.51657,4/26/10,,"SWAN POND CIRCLE ROAD; HARRIMAN, TN 37748",37748,Tennessee,Roane,Not in a City
47,147,1,36.510363,-86.885548,1/1/72,12/31/78,BEHIND DEPT OF ELEC BLDG HWY 49 & 41,37172,Tennessee,Robertson,Springfield
47,149,1,35.753401,-86.970003,1/1/73,12/31/74,CROCKER'S SERV STA MURFREESBORO RD,,Tennessee,Rutherford,Lavergne (corporate name La Vergne)
47,149,2,35.841177,-86.389436,1/1/72,12/31/81,WATER DEPARTMENT ON 41A,,Tennessee,Rutherford,Murfreesboro
47,149,3,35.861732,-86.399436,1/1/81,,MURFREESBORO WATER TOWER JONES BLVD,,Tennessee,Rutherford,Murfreesboro
47,149,4,35.83701,-86.403603,2/1/81,,MURFREESBORO WATER TOWER MILL ST SALEM R,,Tennessee,Rutherford,Murfreesboro
47,149,101,35.732878,-86.598872,4/1/88,,EAGLEVILLE PUCKETT'S FARM,37153,Tennessee,Rutherford,Not in a City
47,149,1001,35.849233,-86.379159,1/1/72,12/31/81,5 BLOCKS WEST OF MTSU CAMPUS,,Tennessee,Rutherford,Murfreesboro
47,151,1,36.201757,-84.425472,1/1/73,12/31/76,21 MI NW OF BULL RUN POWER PLANT,37756,Tennessee,Scott,Not in a City
47,151,101,36.46952,-84.652996,2/23/84,,BIG SOUTH FORK NR&RA__VISITOR CENTER,,Tennessee,Scott,Not in a city
47,155,1,35.78593,-83.544333,1/1/73,12/31/77,37.5 MI ESE OF BULL RUN STEAM PLANT,37863,Tennessee,Sevier,Pigeon Forge
47,155,101,35.696758,-83.609612,7/1/88,,GREAT SMOKY MOUNTAIN NP COVE MOUNTAIN,,Tennessee,Sevier,Not in a City
47,155,102,35.562872,-83.497941,4/1/93,,"CLINGSMANS DOME, GREAT SMOKY MTNS. NP",,Tennessee,Sevier,Not in a City
47,155,1101,35.666758,-83.583222,3/8/82,,ELKMONT CAMPGROUND GSMP,,Tennessee,Sevier,Not in a city
47,157,1,35.042613,-89.663133,1/1/72,12/31/79,COLLIERVILLE FIRE STATION 199 WALNUT ST,38017,Tennessee,Shelby,Collierville
47,157,2,35.14009,-89.974256,1/1/69,12/31/81,SHRINE SCHOOL 201 COLLINS STREET,,Tennessee,Shelby,Memphis
47,157,3,0,0,1/1/69,12/31/69,1 NORTH FRONT STREET,,Tennessee,Shelby,Memphis
47,157,4,0,0,1/1/69,12/31/69,PROSPECT AT WOODLAND,,Tennessee,Shelby,Memphis
47,157,5,35.207332,-90.023145,1/1/69,12/31/72,WHITNEY SCHOOL 1219 WHITNEY ROAD,38127,Tennessee,Shelby,Memphis
47,157,6,0,0,1/1/69,12/31/69,6269 AMHERST ROAD,,Tennessee,Shelby,Memphis
47,157,7,0,0,1/1/57,12/31/90,BIOLOGY BLDG. PATTERSON AND SOUTHERN,,Tennessee,Shelby,Memphis
47,157,8,0,0,1/1/69,12/31/69,1060 TUPELO STREET,,Tennessee,Shelby,Memphis
47,157,9,0,0,1/1/57,12/31/90,MEMPHIS                SHELBY CO.,,Tennessee,Shelby,Memphis
47,157,10,35.09583,-90.07006,6/5/08,,260 Joubert,38109,Tennessee,Shelby,Memphis
47,157,12,35.126778,-89.980087,1/1/72,12/31/76,2480 CENTRAL,38112,Tennessee,Shelby,Memphis
47,157,13,35.165367,-90.035647,1/1/72,12/31/84,FIRE STATION NORTH THOMAS STREET,,Tennessee,Shelby,Memphis
47,157,14,35.085924,-89.949533,1/2/71,,3431 SHARPE AVENUE,,Tennessee,Shelby,Memphis
47,157,16,35.165746,-89.970897,1/1/72,,GAS SERVICE CENTER MEAGHER STREET,38108,Tennessee,Shelby,Memphis
47,157,17,35.095112,-90.038422,1/1/72,12/31/72,WELL HOUSE ALICE AND PROSPECT STREET,38106,Tennessee,Shelby,Memphis
47,157,18,35.14759,-90.055091,1/1/72,12/31/87,65 SOUTH FRONT STREET,,Tennessee,Shelby,Memphis
47,157,19,35.083168,-90.083423,1/1/67,12/31/77,4.2 MI. ENE OF ALLEN POWER PLANT,38109,Tennessee,Shelby,Memphis
47,157,20,35.083445,-90.033422,1/1/73,12/31/78,2.9 MI NE OF ALLEN POWER PLANT,38106,Tennessee,Shelby,Memphis
47,157,21,35.217501,-90.019707,9/1/72,,1330 FRAYSER BLVD,38127,Tennessee,Shelby,Memphis
47,157,22,35.092869,-90.03398,1/4/73,12/31/87,885 ALICE ST.,,Tennessee,Shelby,Memphis
47,157,23,35.091202,-89.967312,1/1/73,12/31/98,1875 RIVERSIDE,,Tennessee,Shelby,Memphis
47,157,24,35.151194,-90.041559,1/1/73,,416 ALABAMA AVENUE,38105,Tennessee,Shelby,Memphis
47,157,25,35.07039,-90.122869,1/1/74,12/31/75,1.5 MI E OF ALLEN STEAM PLANT,38109,Tennessee,Shelby,Memphis
47,157,26,35.048426,-90.167872,1/1/73,3/3/88,TVA ALLEN 3       2.1 M SSW ALLEN FOSSIL,,Tennessee,Shelby,Memphis
47,157,27,35.113147,-90.118426,1/1/73,12/31/83,3.2 MI NNE OF ALLEN STEAM PLANT,,Tennessee,Shelby,Memphis
47,157,30,35.050092,-90.118426,1/1/75,12/31/87,2.4 MI SE OF ALLEN STEAM PLT,,Tennessee,Shelby,Memphis
47,157,31,35.072612,-90.130925,1/1/76,12/31/78,1.0 MILE EAST OF ALLEN STEAM PLANT,38109,Tennessee,Shelby,Memphis
47,157,32,35.097035,-90.082314,5/4/77,12/31/99,TVA ALLEN 7______4.08 MI ENE ALLEN FP,,Tennessee,Shelby,Memphis
47,157,33,35.245644,-89.973145,8/16/83,,TVA ALLEN 8   ___ 3.6 ENE ALLEN FOSSIL P,,Tennessee,Shelby,Memphis
47,157,34,35.043492,-90.013691,12/2/81,,2666 HERNANDO ROAD,,Tennessee,Shelby,Memphis
47,157,35,35.085647,-90.024535,6/1/81,9/30/88,2011  HERNANDO ROAD,,Tennessee,Shelby,Memphis
47,157,36,35.125556,-89.983611,1/1/81,,726 E PARKWAY,,Tennessee,Shelby,Memphis
47,157,37,35.155645,-89.942032,1/1/81,12/31/87,CORNER OF GIVER AVE & HOMER ST,,Tennessee,Shelby,Memphis
47,157,38,35.184167,-89.930278,11/17/81,,JACKSON PARK SCHOOL,,Tennessee,Shelby,Memphis
47,157,39,35.130368,-89.955367,1/1/81,12/31/82,POPLAR AVENUE AND HOLMES STREET,,Tennessee,Shelby,Memphis
47,157,40,35.165278,-90.040556,8/1/82,,232 BICKFORD AVE.,,Tennessee,Shelby,Memphis
47,157,41,35.097035,-90.070925,7/1/83,12/31/87, RIVERVIEW PARK  MEMPHIS TN,,Tennessee,Shelby,Memphis
47,157,42,35.072612,-90.130925,12/4/75,12/31/75,"2574 PLANT ROAD, MEMPHIS, TN 38109",38109,Tennessee,Shelby,Memphis
47,157,43,35.087869,-90.025369,10/1/88,,2111 HERNANDO RD. AT I-240,,Tennessee,Shelby,Memphis
47,157,44,35.0875,-90.0725,7/1/87,,290 WEST MALLORY AVE.,,Tennessee,Shelby,Memphis
47,157,45,35.08648,-90.071759,1/1/91,,235 WEST MALLORY  BESTWAY TERMINAL LOT,,Tennessee,Shelby,Memphis
47,157,46,35.27346,-89.961217,5/1/94,,3065 FITE RD,38053,Tennessee,Shelby,Not in a City
47,157,47,35.168894,-90.021537,12/1/98,,1064 BREEDLOVE STREET (Roof of Guthrie Clinic),38107,Tennessee,Shelby,Memphis
47,157,75,35.151699,-89.850249,1/1/11,,6388 Haley Rd. (Shelby Farms NCORE site),38134,Tennessee,Shelby,Memphis
47,157,80,35.144278,-90.044533,1/1/71,12/31/72,814 JEFFERSON AVE,38103,Tennessee,Shelby,Memphis
47,157,81,35.199811,-90.054258,1/1/57,12/31/90,2787 N 2ND ST,,Tennessee,Shelby,Memphis
47,157,100,35.16126,-89.87065,7/1/14,,5767 Macon Cove (Near Road Site),38134,Tennessee,Shelby,Memphis
47,157,1001,35.134278,-90.041756,1/1/58,12/31/78,416 ALABAMA AVENUE,38126,Tennessee,Shelby,Memphis
47,157,1002,35.292608,-89.671745,1/1/72,3/31/80,MEMPHIS ARLINGTON RD,38002,Tennessee,Shelby,Arlington
47,157,1003,35.288976,-89.963977,8/1/77,9/30/83,5970 N. U.S. 51,,Tennessee,Shelby,Memphis
47,157,1004,35.378153,-89.83447,1/1/80,,6855 MUDVILLE RD.,38053,Tennessee,Shelby,Millington
47,157,1032,35.247032,-89.996478,12/29/77,9/30/83,4442 OLD MILLINGTON RD,,Tennessee,Shelby,Memphis
47,157,1033,35.245665,-89.973143,1/1/77,11/30/78,DAVY CROCKETT GOLF COURSE CLUB HOUSE,38127,Tennessee,Shelby,Memphis
47,157,1034,35.087314,-90.133704,1/1/84,,TVA ALLEN 10_____1.26 MI ENE ALLEN FP,,Tennessee,Shelby,Memphis
47,157,2001,35.281775,-89.97342,1/1/72,12/31/78,LUCY SCHOOL 6269 AMHERST,38053,Tennessee,Shelby,Not in a City
47,157,2005,35.188,-89.642,5/1/05,,"12560 COBURN ROAD, EADS, TN",,Tennessee,Shelby,Not in a city
47,157,3001,35.072314,-90.161483,1/1/84,,TVA ALLEN 9______0.7 MI SW ALLEN FP,,Tennessee,Shelby,Not in a city
47,161,1,0,0,1/1/59,12/31/59,FT DONELSON NAT MIL PK (DOVER),,Tennessee,Stewart,Not in a city
47,161,2,36.48894,-87.773354,1/1/74,12/31/82,7.46 MILES NW OF CUMBERLAND POWER PLANT,,Tennessee,Stewart,Not in a city
47,161,3,36.432552,-87.708352,1/1/73,12/31/82,4.16 MILES NW OF CUMBERLAND POWER PLANT,,Tennessee,Stewart,Not in a city
47,161,4,36.378699,-87.637794,1/1/71,12/31/78,1.76 MILES SE OF CUMBERLAND POWER PLANT,37050,Tennessee,Stewart,Cumberland City
47,161,5,36.439495,-87.604737,1/1/73,12/31/82,4.26 NE FROM CUMBERLAND POWER PLANT,,Tennessee,Stewart,Not in a city
47,161,6,36.46394,-87.585293,1/1/73,12/31/79,6.24 MILES 36.7 NE OF CUMBERLAND POWER P,,Tennessee,Stewart,Not in a city
47,161,7,36.389775,-87.63335,1/1/73,,1.13 MILES SSE OF CUMBERLAND POWER PLANT,,Tennessee,Stewart,Not in a city
47,161,9,36.378699,-87.637794,1/1/71,12/31/78,1.76 MILES SE OF CUMBERLAND POWER PLANT,37050,Tennessee,Stewart,Cumberland City
47,161,10,36.417587,-87.698073,1/1/73,12/31/77,3.0 MI NW OF CUMBERLAND POWER PLANT,37050,Tennessee,Stewart,Not in a City
47,161,11,36.434809,-87.66196,1/1/73,12/31/77,3.1 MI N OF CUMBERLAND POWER PLANT,37079,Tennessee,Stewart,Not in a City
47,161,12,36.448142,-87.642238,1/1/73,12/31/77,4.3 MI N OF CUMBERLAND POWER PLANT,37079,Tennessee,Stewart,Not in a City
47,161,13,36.463419,-87.616959,1/1/73,12/31/77,5.3 MI NNE OF CUMBERLAND POWER PLANT,37079,Tennessee,Stewart,Not in a City
47,161,14,36.440919,-87.621126,1/1/73,12/31/77,4.6 MI NNE OF CUMBERLAND POWER PLANT,37079,Tennessee,Stewart,Not in a City
47,161,15,36.492585,-87.656405,1/1/73,12/31/77,6.9 MI N OF CUMBERLAND POWER PLANT,37079,Tennessee,Stewart,Not in a City
47,161,16,36.496752,-87.634182,1/1/73,12/31/77,7.4 MI N OF CUMBERLAND POWER PLANT,37079,Tennessee,Stewart,Not in a City
47,161,17,36.580084,-87.968915,1/1/73,12/31/77,21.7 MI NW OF CUMBERLAND POWER PLANT,37058,Tennessee,Stewart,Not in a City
47,161,18,36.487828,-87.602793,1/1/73,12/31/74,8.1 NNE OF CUMBERLAND POWER PLANT,,Tennessee,Stewart,Not in a city
47,161,19,36.36731,-87.909191,1/1/73,12/31/77,14 MI S OF CUMBERLAND POWER PLANT,37175,Tennessee,Stewart,Not in a City
47,161,20,36.496196,-87.764464,1/1/73,12/31/77,9.5 MI NW OF CUMBERLAND POWER PLANT,37058,Tennessee,Stewart,Not in a City
47,161,22,36.469773,-87.592793,1/1/73,12/31/74,6.3 MI NNE OF CUMBERLAND POWER PLANT,,Tennessee,Stewart,Not in a city
47,161,23,36.444253,-88.046139,1/1/73,12/31/77,22.0 MI W OF CUMBERLAND POWER PLANT,37058,Tennessee,Stewart,Not in a City
47,161,24,36.540641,-87.666406,1/1/73,12/31/77,10.3 MI N OF CUMBERLAND STEAM PLANT,37079,Tennessee,Stewart,Not in a City
47,161,25,36.66036,-87.942247,1/1/74,12/31/77,24.4 MI NW OF CUMBERLAND STEAM PLANT,37058,Tennessee,Stewart,Not in a City
47,161,26,36.637305,-88.016416,1/1/74,12/31/77,26.6 MI NW OF CUMBERLAND STEAM PLANT,37058,Tennessee,Stewart,Not in a City
47,161,27,36.44144,-87.647239,1/1/75,12/31/82,3.4 MI N OF CUMBERLAND STEAM PLANT,,Tennessee,Stewart,Not in a city
47,161,28,36.376997,-87.73502,1/1/75,12/31/83,4.7 MI WSW OF CUMBERLAND STEAM PLANT,,Tennessee,Stewart,Not in a city
47,161,29,36.465884,-87.581126,1/1/75,12/31/98,TVA CUMBERLAND 18 6.5 MI NE CUMB. FP,,Tennessee,Stewart,Not in a city
47,161,30,36.375331,-87.676685,2/11/82,,TVA CUMBERLAND 23 1.65 MI SW CUMB. FP,,Tennessee,Stewart,Not in a city
47,161,31,36.403611,-87.638333,9/1/94,,"3897 HWY 46, INDIAN MOUND, TN 37079",,Tennessee,Stewart,Not in a city
47,163,1,0,0,1/1/67,12/31/69,COURT HOUSE,,Tennessee,Sullivan,Bristol
47,163,2,36.571495,-82.189022,1/1/71,12/31/98,SLEEPY HOLLOW RD.& BLUFF CITY HWY.,,Tennessee,Sullivan,Bristol
47,163,3,36.589525,-82.177067,1/1/71,3/10/77,ROTARY PARK ASHE ST,37620,Tennessee,Sullivan,Bristol
47,163,4,36.551767,-82.576819,1/1/74,12/31/82,MEAD 700 W INDUSTRY DR.,,Tennessee,Sullivan,Kingsport
47,163,5,36.561471,-82.57208,1/1/74,10/1/78,MEAD 833 FAIRMONT AVE,37660,Tennessee,Sullivan,Kingsport
47,163,6,36.525934,-82.532094,5/1/73,12/31/88,EASTMAN ANDREW JOHNSON SCH. SITE#3,,Tennessee,Sullivan,Kingsport
47,163,7,36.534804,-82.517078,1/1/74,,EASTMAN ROSS N.ROBINSON,37664,Tennessee,Sullivan,Kingsport
47,163,8,36.541193,-82.487911,1/1/75,12/31/79,EASTMAN PRESTON HILL OREBANK RD.,37664,Tennessee,Sullivan,Kingsport
47,163,9,36.513971,-82.560968,1/1/74,,EASTMAN MEADOW VIEW,37660,Tennessee,Sullivan,Kingsport
47,163,10,36.513611,-82.533333,1/1/74,,TENNESSEE EASTMAN B-248,37664,Tennessee,Sullivan,Kingsport
47,163,11,36.565556,-82.560278,1/1/74,12/31/97,833 FAIRMONT AVENUE,,Tennessee,Sullivan,Kingsport
47,163,12,36.545101,-82.564874,1/1/76,12/31/81,PENN DIXIE CEMENT PLANT OFFICE BLDG,,Tennessee,Sullivan,Kingsport
47,163,13,36.541489,-82.595709,3/10/77,12/31/98,KINGSPORT 4-5 WESTSIDE,,Tennessee,Sullivan,Kingsport
47,163,14,36.544545,-82.558763,9/1/76,12/31/86,CHEROKEE STREET,,Tennessee,Sullivan,Kingsport
47,163,15,36.536768,-82.551817,9/1/76,11/30/87,LINCOLN AND LEWIS ST.ST.,,Tennessee,Sullivan,Kingsport
47,163,16,36.518693,-82.549301,3/1/77,,LONG ISLAND SCHOOL,37660,Tennessee,Sullivan,Not in a City
47,163,17,36.551471,-82.576247,1/1/71,1/1/78,KINGSPORT SEWAGE TREATMENT PLANT,37660,Tennessee,Sullivan,Kingsport
47,163,18,36.521213,-82.503204,4/1/81,,EASTMAN SKYLAND DRIVE CHESTNUT RIDGE,,Tennessee,Sullivan,Kingsport
47,163,19,36.525852,-82.587832,11/1/12,,Bays Mtn Radio Tower  Kingsport TN,37660,Tennessee,Sullivan,Kingsport
47,163,101,36.580663,-82.164576,1/21/80,,543 OAKWOOD STREET,,Tennessee,Sullivan,Bristol
47,163,102,36.552044,-82.580153,11/12/81,,KELLER ST.& NETHERLAND INN RD.(HWY 93),,Tennessee,Sullivan,Kingsport
47,163,103,36.578692,-82.167067,4/1/77,12/31/79,1400 VIRGINIA AVE. LEONARD'S RESIDENCE,37620,Tennessee,Sullivan,Bristol
47,163,104,36.545657,-82.572653,11/1/82,3/1/84,MEAD PUMP HOUSE,,Tennessee,Sullivan,Kingsport
